id,data_coleta,horario_coleta,supermercado,marca,nome_produto,embalagem,cidade,uf,regiao,preco_atual,preco_original,em_promocao,disponivel,url,erro,categoria,rota_css,url_recuperada,tentativas
1366,2026-03-24,08:13:01,Carrefour Mercado,Amstel,Amstel Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/cerveja-amstel-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1367,2026-03-24,08:13:20,Carrefour Mercado,Amstel,Amstel Ultra,350ml,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/cerveja-amstel-ultra-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1368,2026-03-24,08:13:38,Carrefour Mercado,Amstel,"Amstel 0,0",350ml,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/cerveja-amstel-zero-alcool-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1369,2026-03-24,08:13:58,Carrefour Mercado,Spaten,Spaten Pilsner Long Neck,355ml,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/cerveja-spaten-pilsner-long-neck-355ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1370,2026-03-24,08:14:18,Carrefour Mercado,Original,Original Long Neck,355ml,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/cerveja-original-long-neck-355ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1371,2026-03-24,08:14:39,Carrefour Mercado,Itaipava,Itaipava Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/cerveja-itaipava-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1372,2026-03-24,08:14:58,Carrefour Mercado,Heineken,Heineken Lata,350ml,Recife,PE,Nordeste,5.09,,0,1,https://mercado.carrefour.com.br/cerveja-heineken-lata-sleek-350ml-3180018/p,,Cervejas,10,,1
1373,2026-03-24,08:15:09,Carrefour Mercado,Heineken,Heineken Lata,269ml,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/cerveja-heineken-lata-269ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1374,2026-03-24,08:15:30,Carrefour Mercado,Heineken,Heineken Long Neck,355ml,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/cerveja-heineken-long-neck-355ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1375,2026-03-24,08:15:49,Carrefour Mercado,Heineken,Heineken Garrafa,600ml,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/cerveja-heineken-garrafa-600ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1376,2026-03-24,08:16:09,Carrefour Mercado,Heineken,Heineken 0.0,350ml,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/cerveja-lager-zero-alcool-heineken-lata-350ml-3180026/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1377,2026-03-24,08:16:28,Carrefour Mercado,Heineken,Heineken Silver,350ml,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/cerveja-heineken-silver-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1378,2026-03-24,08:16:47,Carrefour Mercado,Skol,Skol Lata,350ml,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/cerveja-skol-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1379,2026-03-24,08:17:06,Carrefour Mercado,Skol,Skol Lata,269ml,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/cerveja-skol-lata-269ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1380,2026-03-24,08:17:27,Carrefour Mercado,Brahma,Brahma Chopp Lata,350ml,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/cerveja-brahma-chopp-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1381,2026-03-24,08:17:46,Carrefour Mercado,Brahma,Brahma Duplo Malte,350ml,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/cerveja-brahma-duplo-malte-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1382,2026-03-24,08:18:06,Carrefour Mercado,Stella Artois,Stella Artois Lata,350ml,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/cerveja-stella-artois-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1383,2026-03-24,08:18:27,Carrefour Mercado,Stella Artois,Stella Artois Long Neck,355ml,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/cerveja-stella-artois-long-neck-355ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1384,2026-03-24,08:18:47,Carrefour Mercado,Corona,Corona Extra Long Neck,355ml,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/cerveja-corona-extra-long-neck-355ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1385,2026-03-24,08:19:07,Carrefour Mercado,Budweiser,Budweiser Lata,350ml,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/cerveja-budweiser-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1386,2026-03-24,08:19:27,Carrefour Mercado,Amstel,Amstel Lata,350ml,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/cerveja-amstel-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1387,2026-03-24,08:19:48,Carrefour Mercado,Amstel,Amstel Ultra,350ml,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/cerveja-amstel-ultra-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1388,2026-03-24,08:20:06,Carrefour Mercado,Amstel,"Amstel 0,0",350ml,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/cerveja-amstel-zero-alcool-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1389,2026-03-24,08:20:25,Carrefour Mercado,Spaten,Spaten Pilsner Long Neck,355ml,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/cerveja-spaten-pilsner-long-neck-355ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1390,2026-03-24,08:20:45,Carrefour Mercado,Original,Original Long Neck,355ml,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/cerveja-original-long-neck-355ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1391,2026-03-24,08:21:06,Carrefour Mercado,Itaipava,Itaipava Lata,350ml,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/cerveja-itaipava-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1392,2026-03-24,08:21:25,Carrefour Mercado,Heineken,Heineken Lata,350ml,Porto Alegre,RS,Sul,5.09,,0,1,https://mercado.carrefour.com.br/cerveja-heineken-lata-sleek-350ml-3180018/p,,Cervejas,10,,1
1393,2026-03-24,08:21:34,Carrefour Mercado,Heineken,Heineken Lata,269ml,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/cerveja-heineken-lata-269ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1394,2026-03-24,08:21:52,Carrefour Mercado,Heineken,Heineken Long Neck,355ml,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/cerveja-heineken-long-neck-355ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1395,2026-03-24,08:22:12,Carrefour Mercado,Heineken,Heineken Garrafa,600ml,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/cerveja-heineken-garrafa-600ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1396,2026-03-24,08:22:32,Carrefour Mercado,Heineken,Heineken 0.0,350ml,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/cerveja-lager-zero-alcool-heineken-lata-350ml-3180026/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1397,2026-03-24,08:22:52,Carrefour Mercado,Heineken,Heineken Silver,350ml,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/cerveja-heineken-silver-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1398,2026-03-24,08:23:12,Carrefour Mercado,Skol,Skol Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/cerveja-skol-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1399,2026-03-24,08:23:32,Carrefour Mercado,Skol,Skol Lata,269ml,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/cerveja-skol-lata-269ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1400,2026-03-24,08:23:52,Carrefour Mercado,Brahma,Brahma Chopp Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/cerveja-brahma-chopp-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1401,2026-03-24,08:24:11,Carrefour Mercado,Brahma,Brahma Duplo Malte,350ml,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/cerveja-brahma-duplo-malte-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1402,2026-03-24,08:24:31,Carrefour Mercado,Stella Artois,Stella Artois Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/cerveja-stella-artois-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1403,2026-03-24,08:24:50,Carrefour Mercado,Stella Artois,Stella Artois Long Neck,355ml,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/cerveja-stella-artois-long-neck-355ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1404,2026-03-24,08:25:10,Carrefour Mercado,Corona,Corona Extra Long Neck,355ml,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/cerveja-corona-extra-long-neck-355ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1405,2026-03-24,08:25:31,Carrefour Mercado,Budweiser,Budweiser Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/cerveja-budweiser-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1406,2026-03-24,08:25:51,Carrefour Mercado,Amstel,Amstel Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/cerveja-amstel-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1407,2026-03-24,08:26:10,Carrefour Mercado,Amstel,Amstel Ultra,350ml,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/cerveja-amstel-ultra-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1408,2026-03-24,08:26:30,Carrefour Mercado,Amstel,"Amstel 0,0",350ml,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/cerveja-amstel-zero-alcool-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1409,2026-03-24,08:26:49,Carrefour Mercado,Spaten,Spaten Pilsner Long Neck,355ml,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/cerveja-spaten-pilsner-long-neck-355ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1410,2026-03-24,08:27:10,Carrefour Mercado,Original,Original Long Neck,355ml,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/cerveja-original-long-neck-355ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1411,2026-03-24,08:27:29,Carrefour Mercado,Itaipava,Itaipava Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/cerveja-itaipava-lata-350ml/p,preco_nao_encontrado_todas_rotas,Cervejas,,,2
1412,2026-03-24,08:27:49,Pão de Açúcar,Heineken,Heineken Lata,350ml,São Paulo,SP,Sudeste,4.99,,0,1,https://www.paodeacucar.com/produto/1606865/cerveja-lager-heineken-lata-350ml,,Cervejas,10,,1
1413,2026-03-24,08:27:59,Pão de Açúcar,Heineken,Heineken 0.0,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/462217/cerveja-lager-premium-puro-malte-zero-alcool-heineken-lata-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1414,2026-03-24,08:28:24,Pão de Açúcar,Skol,Skol Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-skol-lata-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1415,2026-03-24,08:28:48,Pão de Açúcar,Brahma,Brahma Chopp Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-brahma-chopp-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1416,2026-03-24,08:29:11,Pão de Açúcar,Stella Artois,Stella Artois Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-stella-artois-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1417,2026-03-24,08:29:35,Pão de Açúcar,Corona,Corona Extra Long Neck,355ml,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-corona-extra-355ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1418,2026-03-24,08:29:57,Pão de Açúcar,Budweiser,Budweiser Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-budweiser-lata-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1419,2026-03-24,08:30:19,Pão de Açúcar,Amstel,Amstel Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-amstel-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1420,2026-03-24,08:30:42,Pão de Açúcar,Spaten,Spaten Pilsner Long Neck,355ml,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-spaten-355ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1421,2026-03-24,08:31:05,Pão de Açúcar,Original,Original Long Neck,355ml,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-original-355ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1422,2026-03-24,08:31:28,Pão de Açúcar,Itaipava,Itaipava Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-itaipava-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1423,2026-03-24,08:31:51,Pão de Açúcar,Heineken,Heineken Lata,350ml,Recife,PE,Nordeste,4.99,,0,1,https://www.paodeacucar.com/produto/1606865/cerveja-lager-heineken-lata-350ml,,Cervejas,10,,1
1424,2026-03-24,08:32:02,Pão de Açúcar,Heineken,Heineken 0.0,350ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/462217/cerveja-lager-premium-puro-malte-zero-alcool-heineken-lata-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1425,2026-03-24,08:32:27,Pão de Açúcar,Skol,Skol Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-skol-lata-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1426,2026-03-24,08:32:52,Pão de Açúcar,Brahma,Brahma Chopp Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-brahma-chopp-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1427,2026-03-24,08:33:15,Pão de Açúcar,Stella Artois,Stella Artois Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-stella-artois-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1428,2026-03-24,08:33:39,Pão de Açúcar,Corona,Corona Extra Long Neck,355ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-corona-extra-355ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1429,2026-03-24,08:34:05,Pão de Açúcar,Budweiser,Budweiser Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-budweiser-lata-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1430,2026-03-24,08:34:29,Pão de Açúcar,Amstel,Amstel Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-amstel-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1431,2026-03-24,08:34:52,Pão de Açúcar,Spaten,Spaten Pilsner Long Neck,355ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-spaten-355ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1432,2026-03-24,08:35:16,Pão de Açúcar,Original,Original Long Neck,355ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-original-355ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1433,2026-03-24,08:35:38,Pão de Açúcar,Itaipava,Itaipava Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-itaipava-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1434,2026-03-24,08:36:02,Pão de Açúcar,Heineken,Heineken Lata,350ml,Porto Alegre,RS,Sul,4.99,,0,1,https://www.paodeacucar.com/produto/1606865/cerveja-lager-heineken-lata-350ml,,Cervejas,10,,1
1435,2026-03-24,08:36:11,Pão de Açúcar,Heineken,Heineken 0.0,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.paodeacucar.com/produto/462217/cerveja-lager-premium-puro-malte-zero-alcool-heineken-lata-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1436,2026-03-24,08:36:34,Pão de Açúcar,Skol,Skol Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-skol-lata-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1437,2026-03-24,08:36:57,Pão de Açúcar,Brahma,Brahma Chopp Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-brahma-chopp-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1438,2026-03-24,08:37:22,Pão de Açúcar,Stella Artois,Stella Artois Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-stella-artois-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1439,2026-03-24,08:37:45,Pão de Açúcar,Corona,Corona Extra Long Neck,355ml,Porto Alegre,RS,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-corona-extra-355ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1440,2026-03-24,08:38:09,Pão de Açúcar,Budweiser,Budweiser Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-budweiser-lata-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1441,2026-03-24,08:38:32,Pão de Açúcar,Amstel,Amstel Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-amstel-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1442,2026-03-24,08:38:55,Pão de Açúcar,Spaten,Spaten Pilsner Long Neck,355ml,Porto Alegre,RS,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-spaten-355ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1443,2026-03-24,08:39:19,Pão de Açúcar,Original,Original Long Neck,355ml,Porto Alegre,RS,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-original-355ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1444,2026-03-24,08:39:42,Pão de Açúcar,Itaipava,Itaipava Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-itaipava-350ml,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1445,2026-03-24,08:40:05,Extra,Heineken,Heineken Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.extra.com.br/cerveja-heineken-pilsen-12-unidades-lata-350ml/p/55021179,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1446,2026-03-24,08:40:27,Extra,Skol,Skol Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.extra.com.br/cerveja-skol-lata-350ml/p,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1447,2026-03-24,08:40:49,Extra,Brahma,Brahma Chopp Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.extra.com.br/cerveja-brahma-chopp-350ml/p,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1448,2026-03-24,08:41:11,Extra,Stella Artois,Stella Artois Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.extra.com.br/cerveja-stella-artois-350ml/p,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1449,2026-03-24,08:41:32,Extra,Corona,Corona Extra Long Neck,355ml,São Paulo,SP,Sudeste,,,0,0,https://www.extra.com.br/cerveja-corona-extra-355ml/p,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1450,2026-03-24,08:41:53,Extra,Budweiser,Budweiser Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.extra.com.br/cerveja-budweiser-350ml/p,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1451,2026-03-24,08:42:15,Extra,Heineken,Heineken Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-heineken-pilsen-12-unidades-lata-350ml/p/55021179,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1452,2026-03-24,08:42:37,Extra,Skol,Skol Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-skol-lata-350ml/p,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1453,2026-03-24,08:42:59,Extra,Brahma,Brahma Chopp Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-brahma-chopp-350ml/p,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1454,2026-03-24,08:43:20,Extra,Stella Artois,Stella Artois Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-stella-artois-350ml/p,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1455,2026-03-24,08:43:43,Extra,Corona,Corona Extra Long Neck,355ml,Recife,PE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-corona-extra-355ml/p,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1456,2026-03-24,08:44:05,Extra,Budweiser,Budweiser Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-budweiser-350ml/p,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1457,2026-03-24,08:44:28,Extra,Heineken,Heineken Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.extra.com.br/cerveja-heineken-pilsen-12-unidades-lata-350ml/p/55021179,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1458,2026-03-24,08:44:49,Extra,Skol,Skol Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.extra.com.br/cerveja-skol-lata-350ml/p,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1459,2026-03-24,08:45:11,Extra,Brahma,Brahma Chopp Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.extra.com.br/cerveja-brahma-chopp-350ml/p,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1460,2026-03-24,08:45:32,Extra,Stella Artois,Stella Artois Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.extra.com.br/cerveja-stella-artois-350ml/p,pagina_invalida_url_nao_recuperada,Cervejas,,,2
